# Configuration.csv file for Capstone Project.
# Configuration Tse of the end-effector, 
# expressed as 13 variables separated by commas. The 13 variables are, in order
# r11, r12, r13, r21, r22, r23, r31, r32, r33, px, py, pz, gripper state
0.21653653,0.0,0.97627452,0.0,1.0,0.0,-0.97627452,0.0,0.21653653,0.74509134,0.0,0.60512787,0
0.21539722,0.0,0.97652652,0.0,1.0,0.0,-0.97652652,0.0,0.21539722,0.74557338,0.0,0.60486628,0
0.21425776,0.0,0.97677716,0.0,1.0,0.0,-0.97677716,0.0,0.21425776,0.74605505,0.0,0.60460416,0
0.21311817,0.0,0.97702643,0.0,1.0,0.0,-0.97702643,0.0,0.21311817,0.74653635,0.0,0.60434151,0
0.21197844,0.0,0.97727434,0.0,1.0,0.0,-0.97727434,0.0,0.21197844,0.74701728,0.0,0.60407834,0
0.21083857,0.0,0.97752089,0.0,1.0,0.0,-0.97752089,0.0,0.21083857,0.74749783,0.0,0.60381464,0
0.20969858,0.0,0.97776608,0.0,1.0,0.0,-0.97776608,0.0,0.20969858,0.74797801,0.0,0.60355042,0
0.20855847,0.0,0.9780099,0.0,1.0,0.0,-0.9780099,0.0,0.20855847,0.74845781,0.0,0.60328568,0
0.20741822,0.0,0.97825236,0.0,1.0,0.0,-0.97825236,0.0,0.20741822,0.74893724,0.0,0.60302042,0
0.20627786,0.0,0.97849346,0.0,1.0,0.0,-0.97849346,0.0,0.20627786,0.7494163,0.0,0.60275463,0
0.20513738,0.0,0.97873319,0.0,1.0,0.0,-0.97873319,0.0,0.20513738,0.74989497,0.0,0.60248832,0
0.20399678,0.0,0.97897156,0.0,1.0,0.0,-0.97897156,0.0,0.20399678,0.75037327,0.0,0.6022215,0
0.20285607,0.0,0.97920857,0.0,1.0,0.0,-0.97920857,0.0,0.20285607,0.75085118,0.0,0.60195415,0
0.20171525,0.0,0.97944421,0.0,1.0,0.0,-0.97944421,0.0,0.20171525,0.75132872,0.0,0.60168629,0
0.20057432,0.0,0.97967849,0.0,1.0,0.0,-0.97967849,0.0,0.20057432,0.75180587,0.0,0.60141791,0
0.19943328,0.0,0.97991141,0.0,1.0,0.0,-0.97991141,0.0,0.19943328,0.75228264,0.0,0.60114901,0
0.19829215,0.0,0.98014296,0.0,1.0,0.0,-0.98014296,0.0,0.19829215,0.75275903,0.0,0.6008796,0
0.19715091,0.0,0.98037315,0.0,1.0,0.0,-0.98037315,0.0,0.19715091,0.75323503,0.0,0.60060967,0
0.19600958,0.0,0.98060198,0.0,1.0,0.0,-0.98060198,0.0,0.19600958,0.75371065,0.0,0.60033923,0
0.19486815,0.0,0.98082945,0.0,1.0,0.0,-0.98082945,0.0,0.19486815,0.75418588,0.0,0.60006828,0
0.19372663,0.0,0.98105555,0.0,1.0,0.0,-0.98105555,0.0,0.19372663,0.75466072,0.0,0.59979682,0
0.19258502,0.0,0.98128029,0.0,1.0,0.0,-0.98128029,0.0,0.19258502,0.75513518,0.0,0.59952484,0
0.19144332,0.0,0.98150367,0.0,1.0,0.0,-0.98150367,0.0,0.19144332,0.75560924,0.0,0.59925235,0
0.19030154,0.0,0.98172569,0.0,1.0,0.0,-0.98172569,0.0,0.19030154,0.75608292,0.0,0.59897936,0
0.18915968,0.0,0.98194634,0.0,1.0,0.0,-0.98194634,0.0,0.18915968,0.7565562,0.0,0.59870585,0
0.18801775,0.0,0.98216563,0.0,1.0,0.0,-0.98216563,0.0,0.18801775,0.75702909,0.0,0.59843184,0
0.18687573,0.0,0.98238356,0.0,1.0,0.0,-0.98238356,0.0,0.18687573,0.75750159,0.0,0.59815733,0
0.18573364,0.0,0.98260013,0.0,1.0,0.0,-0.98260013,0.0,0.18573364,0.7579737,0.0,0.5978823,0
0.18459149,0.0,0.98281534,0.0,1.0,0.0,-0.98281534,0.0,0.18459149,0.75844541,0.0,0.59760677,0
0.18344926,0.0,0.98302918,0.0,1.0,0.0,-0.98302918,0.0,0.18344926,0.75891673,0.0,0.59733074,0
0.18230697,0.0,0.98324166,0.0,1.0,0.0,-0.98324166,0.0,0.18230697,0.75938765,0.0,0.5970542,0
0.18116462,0.0,0.98345278,0.0,1.0,0.0,-0.98345278,0.0,0.18116462,0.75985817,0.0,0.59677717,0
0.18002221,0.0,0.98366255,0.0,1.0,0.0,-0.98366255,0.0,0.18002221,0.7603283,0.0,0.59649963,0
0.17887974,0.0,0.98387095,0.0,1.0,0.0,-0.98387095,0.0,0.17887974,0.76079802,0.0,0.59622159,0
0.17773722,0.0,0.98407798,0.0,1.0,0.0,-0.98407798,0.0,0.17773722,0.76126735,0.0,0.59594305,0
0.17659465,0.0,0.98428366,0.0,1.0,0.0,-0.98428366,0.0,0.17659465,0.76173627,0.0,0.59566401,0
0.17545203,0.0,0.98448798,0.0,1.0,0.0,-0.98448798,0.0,0.17545203,0.76220479,0.0,0.59538447,0
0.17430936,0.0,0.98469094,0.0,1.0,0.0,-0.98469094,0.0,0.17430936,0.76267291,0.0,0.59510444,0
0.17316665,0.0,0.98489254,0.0,1.0,0.0,-0.98489254,0.0,0.17316665,0.76314063,0.0,0.59482391,0
0.1720239,0.0,0.98509278,0.0,1.0,0.0,-0.98509278,0.0,0.1720239,0.76360794,0.0,0.59454288,0
0.17088111,0.0,0.98529166,0.0,1.0,0.0,-0.98529166,0.0,0.17088111,0.76407484,0.0,0.59426137,0
0.16973829,0.0,0.98548917,0.0,1.0,0.0,-0.98548917,0.0,0.16973829,0.76454134,0.0,0.59397935,0
0.16859543,0.0,0.98568534,0.0,1.0,0.0,-0.98568534,0.0,0.16859543,0.76500743,0.0,0.59369685,0
0.16745254,0.0,0.98588014,0.0,1.0,0.0,-0.98588014,0.0,0.16745254,0.76547312,0.0,0.59341385,0
0.16630963,0.0,0.98607358,0.0,1.0,0.0,-0.98607358,0.0,0.16630963,0.76593839,0.0,0.59313037,0
0.16516669,0.0,0.98626567,0.0,1.0,0.0,-0.98626567,0.0,0.16516669,0.76640326,0.0,0.59284639,0
0.16402373,0.0,0.98645639,0.0,1.0,0.0,-0.98645639,0.0,0.16402373,0.76686771,0.0,0.59256193,0
0.16288075,0.0,0.98664576,0.0,1.0,0.0,-0.98664576,0.0,0.16288075,0.76733175,0.0,0.59227697,0
0.16173776,0.0,0.98683377,0.0,1.0,0.0,-0.98683377,0.0,0.16173776,0.76779538,0.0,0.59199153,0
0.16059475,0.0,0.98702043,0.0,1.0,0.0,-0.98702043,0.0,0.16059475,0.7682586,0.0,0.59170561,0
0.15945173,0.0,0.98720573,0.0,1.0,0.0,-0.98720573,0.0,0.15945173,0.7687214,0.0,0.5914192,0
0.1583087,0.0,0.98738967,0.0,1.0,0.0,-0.98738967,0.0,0.1583087,0.76918379,0.0,0.5911323,0
0.15716567,0.0,0.98757225,0.0,1.0,0.0,-0.98757225,0.0,0.15716567,0.76964576,0.0,0.59084492,0
0.15602263,0.0,0.98775348,0.0,1.0,0.0,-0.98775348,0.0,0.15602263,0.77010732,0.0,0.59055706,0
0.15487959,0.0,0.98793335,0.0,1.0,0.0,-0.98793335,0.0,0.15487959,0.77056846,0.0,0.59026872,0
0.15373656,0.0,0.98811187,0.0,1.0,0.0,-0.98811187,0.0,0.15373656,0.77102918,0.0,0.5899799,0
0.15259353,0.0,0.98828903,0.0,1.0,0.0,-0.98828903,0.0,0.15259353,0.77148948,0.0,0.5896906,0
0.1514505,0.0,0.98846484,0.0,1.0,0.0,-0.98846484,0.0,0.1514505,0.77194936,0.0,0.58940082,0
0.15030749,0.0,0.9886393,0.0,1.0,0.0,-0.9886393,0.0,0.15030749,0.77240882,0.0,0.58911056,0
0.14916449,0.0,0.9888124,0.0,1.0,0.0,-0.9888124,0.0,0.14916449,0.77286785,0.0,0.58881983,0
0.14802151,0.0,0.98898414,0.0,1.0,0.0,-0.98898414,0.0,0.14802151,0.77332647,0.0,0.58852862,0
0.14687855,0.0,0.98915453,0.0,1.0,0.0,-0.98915453,0.0,0.14687855,0.77378466,0.0,0.58823694,0
0.1457356,0.0,0.98932357,0.0,1.0,0.0,-0.98932357,0.0,0.1457356,0.77424242,0.0,0.58794478,0
0.14459268,0.0,0.98949126,0.0,1.0,0.0,-0.98949126,0.0,0.14459268,0.77469976,0.0,0.58765215,0
0.14344979,0.0,0.9896576,0.0,1.0,0.0,-0.9896576,0.0,0.14344979,0.77515668,0.0,0.58735905,0
0.14230693,0.0,0.98982258,0.0,1.0,0.0,-0.98982258,0.0,0.14230693,0.77561317,0.0,0.58706547,0
0.14116409,0.0,0.98998621,0.0,1.0,0.0,-0.98998621,0.0,0.14116409,0.77606923,0.0,0.58677143,0
0.1400213,0.0,0.99014849,0.0,1.0,0.0,-0.99014849,0.0,0.1400213,0.77652486,0.0,0.58647692,0
0.13887853,0.0,0.99030942,0.0,1.0,0.0,-0.99030942,0.0,0.13887853,0.77698006,0.0,0.58618194,0
0.13773581,0.0,0.990469,0.0,1.0,0.0,-0.990469,0.0,0.13773581,0.77743484,0.0,0.58588649,0
0.13659314,0.0,0.99062723,0.0,1.0,0.0,-0.99062723,0.0,0.13659314,0.77788918,0.0,0.58559058,0
0.1354505,0.0,0.99078411,0.0,1.0,0.0,-0.99078411,0.0,0.1354505,0.77834309,0.0,0.5852942,0
0.13430792,0.0,0.99093965,0.0,1.0,0.0,-0.99093965,0.0,0.13430792,0.77879657,0.0,0.58499736,0
0.13316538,0.0,0.99109383,0.0,1.0,0.0,-0.99109383,0.0,0.13316538,0.77924961,0.0,0.58470006,0
0.1320229,0.0,0.99124667,0.0,1.0,0.0,-0.99124667,0.0,0.1320229,0.77970222,0.0,0.58440229,0
0.13088048,0.0,0.99139815,0.0,1.0,0.0,-0.99139815,0.0,0.13088048,0.78015439,0.0,0.58410406,0
0.12973811,0.0,0.9915483,0.0,1.0,0.0,-0.9915483,0.0,0.12973811,0.78060613,0.0,0.58380537,0
0.1285958,0.0,0.99169709,0.0,1.0,0.0,-0.99169709,0.0,0.1285958,0.78105744,0.0,0.58350623,0
0.12745356,0.0,0.99184454,0.0,1.0,0.0,-0.99184454,0.0,0.12745356,0.7815083,0.0,0.58320662,0
0.12631138,0.0,0.99199064,0.0,1.0,0.0,-0.99199064,0.0,0.12631138,0.78195873,0.0,0.58290656,0
0.12516928,0.0,0.9921354,0.0,1.0,0.0,-0.9921354,0.0,0.12516928,0.78240872,0.0,0.58260604,0
0.12402724,0.0,0.99227881,0.0,1.0,0.0,-0.99227881,0.0,0.12402724,0.78285826,0.0,0.58230507,0
0.12288528,0.0,0.99242088,0.0,1.0,0.0,-0.99242088,0.0,0.12288528,0.78330737,0.0,0.58200364,0
0.1217434,0.0,0.99256161,0.0,1.0,0.0,-0.99256161,0.0,0.1217434,0.78375604,0.0,0.58170176,0
0.12060159,0.0,0.99270099,0.0,1.0,0.0,-0.99270099,0.0,0.12060159,0.78420426,0.0,0.58139942,0
0.11945987,0.0,0.99283903,0.0,1.0,0.0,-0.99283903,0.0,0.11945987,0.78465204,0.0,0.58109664,0
0.11831824,0.0,0.99297573,0.0,1.0,0.0,-0.99297573,0.0,0.11831824,0.78509938,0.0,0.58079341,0
0.11717669,0.0,0.99311108,0.0,1.0,0.0,-0.99311108,0.0,0.11717669,0.78554627,0.0,0.58048972,0
0.11603523,0.0,0.9932451,0.0,1.0,0.0,-0.9932451,0.0,0.11603523,0.78599272,0.0,0.58018559,0
0.11489386,0.0,0.99337777,0.0,1.0,0.0,-0.99337777,0.0,0.11489386,0.78643872,0.0,0.57988101,0
0.1137526,0.0,0.99350911,0.0,1.0,0.0,-0.99350911,0.0,0.1137526,0.78688428,0.0,0.57957599,0
0.11261142,0.0,0.9936391,0.0,1.0,0.0,-0.9936391,0.0,0.11261142,0.78732938,0.0,0.57927052,0
0.11147035,0.0,0.99376776,0.0,1.0,0.0,-0.99376776,0.0,0.11147035,0.78777404,0.0,0.5789646,0
0.11032939,0.0,0.99389508,0.0,1.0,0.0,-0.99389508,0.0,0.11032939,0.78821825,0.0,0.57865824,0
0.10918853,0.0,0.99402106,0.0,1.0,0.0,-0.99402106,0.0,0.10918853,0.78866201,0.0,0.57835145,0
0.10804777,0.0,0.9941457,0.0,1.0,0.0,-0.9941457,0.0,0.10804777,0.78910532,0.0,0.5780442,0
0.10690713,0.0,0.99426901,0.0,1.0,0.0,-0.99426901,0.0,0.10690713,0.78954818,0.0,0.57773652,0
0.10576661,0.0,0.99439098,0.0,1.0,0.0,-0.99439098,0.0,0.10576661,0.78999059,0.0,0.5774284,0
0.1046262,0.0,0.99451162,0.0,1.0,0.0,-0.99451162,0.0,0.1046262,0.79043254,0.0,0.57711985,0
0.10348591,0.0,0.99463092,0.0,1.0,0.0,-0.99463092,0.0,0.10348591,0.79087404,0.0,0.57681085,0
0.10234574,0.0,0.99474889,0.0,1.0,0.0,-0.99474889,0.0,0.10234574,0.79131508,0.0,0.57650142,0
0.1012057,0.0,0.99486552,0.0,1.0,0.0,-0.99486552,0.0,0.1012057,0.79175567,0.0,0.57619156,0
0.10006578,0.0,0.99498082,0.0,1.0,0.0,-0.99498082,0.0,0.10006578,0.79219581,0.0,0.57588126,0
0.098926,0.0,0.99509479,0.0,1.0,0.0,-0.99509479,0.0,0.098926,0.79263549,0.0,0.57557053,0
0.09778634,0.0,0.99520743,0.0,1.0,0.0,-0.99520743,0.0,0.09778634,0.79307471,0.0,0.57525936,0
0.09664683,0.0,0.99531874,0.0,1.0,0.0,-0.99531874,0.0,0.09664683,0.79351347,0.0,0.57494777,0
0.09550745,0.0,0.99542872,0.0,1.0,0.0,-0.99542872,0.0,0.09550745,0.79395177,0.0,0.57463575,0
0.09436821,0.0,0.99553736,0.0,1.0,0.0,-0.99553736,0.0,0.09436821,0.79438962,0.0,0.57432329,0
0.09322911,0.0,0.99564468,0.0,1.0,0.0,-0.99564468,0.0,0.09322911,0.794827,0.0,0.57401041,0
0.09209016,0.0,0.99575067,0.0,1.0,0.0,-0.99575067,0.0,0.09209016,0.79526392,0.0,0.57369711,0
0.09095135,0.0,0.99585534,0.0,1.0,0.0,-0.99585534,0.0,0.09095135,0.79570038,0.0,0.57338338,0
0.0898127,0.0,0.99595867,0.0,1.0,0.0,-0.99595867,0.0,0.0898127,0.79613638,0.0,0.57306922,0
0.0886742,0.0,0.99606068,0.0,1.0,0.0,-0.99606068,0.0,0.0886742,0.79657192,0.0,0.57275464,0
0.08753586,0.0,0.99616137,0.0,1.0,0.0,-0.99616137,0.0,0.08753586,0.79700699,0.0,0.57243964,0
0.08639768,0.0,0.99626073,0.0,1.0,0.0,-0.99626073,0.0,0.08639768,0.7974416,0.0,0.57212421,0
0.08525966,0.0,0.99635877,0.0,1.0,0.0,-0.99635877,0.0,0.08525966,0.79787574,0.0,0.57180837,0
0.0841218,0.0,0.99645548,0.0,1.0,0.0,-0.99645548,0.0,0.0841218,0.79830942,0.0,0.57149211,0
0.08298411,0.0,0.99655087,0.0,1.0,0.0,-0.99655087,0.0,0.08298411,0.79874263,0.0,0.57117543,0
0.08184659,0.0,0.99664494,0.0,1.0,0.0,-0.99664494,0.0,0.08184659,0.79917537,0.0,0.57085833,0
0.08070924,0.0,0.99673769,0.0,1.0,0.0,-0.99673769,0.0,0.08070924,0.79960765,0.0,0.57054082,0
0.07957206,0.0,0.99682912,0.0,1.0,0.0,-0.99682912,0.0,0.07957206,0.80003945,0.0,0.57022289,0
0.07843506,0.0,0.99691923,0.0,1.0,0.0,-0.99691923,0.0,0.07843506,0.80047079,0.0,0.56990455,0
0.07729824,0.0,0.99700801,0.0,1.0,0.0,-0.99700801,0.0,0.07729824,0.80090165,0.0,0.56958579,0
0.0761616,0.0,0.99709549,0.0,1.0,0.0,-0.99709549,0.0,0.0761616,0.80133205,0.0,0.56926662,0
0.07502515,0.0,0.99718164,0.0,1.0,0.0,-0.99718164,0.0,0.07502515,0.80176197,0.0,0.56894705,0
0.07388889,0.0,0.99726648,0.0,1.0,0.0,-0.99726648,0.0,0.07388889,0.80219143,0.0,0.56862706,0
0.07275281,0.0,0.99735,0.0,1.0,0.0,-0.99735,0.0,0.07275281,0.80262041,0.0,0.56830667,0
0.07161693,0.0,0.99743221,0.0,1.0,0.0,-0.99743221,0.0,0.07161693,0.80304891,0.0,0.56798586,0
0.07048124,0.0,0.9975131,0.0,1.0,0.0,-0.9975131,0.0,0.07048124,0.80347694,0.0,0.56766465,0
0.06934575,0.0,0.99759269,0.0,1.0,0.0,-0.99759269,0.0,0.06934575,0.8039045,0.0,0.56734304,0
0.06821046,0.0,0.99767095,0.0,1.0,0.0,-0.99767095,0.0,0.06821046,0.80433158,0.0,0.56702102,0
0.06707538,0.0,0.99774791,0.0,1.0,0.0,-0.99774791,0.0,0.06707538,0.80475819,0.0,0.5666986,0
0.0659405,0.0,0.99782356,0.0,1.0,0.0,-0.99782356,0.0,0.0659405,0.80518432,0.0,0.56637578,0
0.06480583,0.0,0.99789789,0.0,1.0,0.0,-0.99789789,0.0,0.06480583,0.80560997,0.0,0.56605255,0
0.06367136,0.0,0.99797092,0.0,1.0,0.0,-0.99797092,0.0,0.06367136,0.80603514,0.0,0.56572893,0
0.06253712,0.0,0.99804264,0.0,1.0,0.0,-0.99804264,0.0,0.06253712,0.80645983,0.0,0.56540491,0
0.06140308,0.0,0.99811305,0.0,1.0,0.0,-0.99811305,0.0,0.06140308,0.80688405,0.0,0.56508049,0
0.06026927,0.0,0.99818216,0.0,1.0,0.0,-0.99818216,0.0,0.06026927,0.80730778,0.0,0.56475567,0
0.05913568,0.0,0.99824995,0.0,1.0,0.0,-0.99824995,0.0,0.05913568,0.80773104,0.0,0.56443046,0
0.05800231,0.0,0.99831645,0.0,1.0,0.0,-0.99831645,0.0,0.05800231,0.80815381,0.0,0.56410486,0
0.05686916,0.0,0.99838164,0.0,1.0,0.0,-0.99838164,0.0,0.05686916,0.8085761,0.0,0.56377886,0
0.05573625,0.0,0.99844553,0.0,1.0,0.0,-0.99844553,0.0,0.05573625,0.80899791,0.0,0.56345247,0
0.05460356,0.0,0.99850811,0.0,1.0,0.0,-0.99850811,0.0,0.05460356,0.80941923,0.0,0.56312568,0
0.05347112,0.0,0.9985694,0.0,1.0,0.0,-0.9985694,0.0,0.05347112,0.80984007,0.0,0.56279851,0
0.0523389,0.0,0.99862938,0.0,1.0,0.0,-0.99862938,0.0,0.0523389,0.81026043,0.0,0.56247095,0
0.05120693,0.0,0.99868806,0.0,1.0,0.0,-0.99868806,0.0,0.05120693,0.8106803,0.0,0.562143,0
0.05007519,0.0,0.99874545,0.0,1.0,0.0,-0.99874545,0.0,0.05007519,0.81109968,0.0,0.56181467,0
0.04894371,0.0,0.99880154,0.0,1.0,0.0,-0.99880154,0.0,0.04894371,0.81151858,0.0,0.56148595,0
0.04781246,0.0,0.99885633,0.0,1.0,0.0,-0.99885633,0.0,0.04781246,0.811937,0.0,0.56115684,0
0.04668147,0.0,0.99890983,0.0,1.0,0.0,-0.99890983,0.0,0.04668147,0.81235492,0.0,0.56082736,0
0.04555073,0.0,0.99896203,0.0,1.0,0.0,-0.99896203,0.0,0.04555073,0.81277235,0.0,0.56049749,0
0.04442024,0.0,0.99901293,0.0,1.0,0.0,-0.99901293,0.0,0.04442024,0.8131893,0.0,0.56016724,0
0.04329001,0.0,0.99906255,0.0,1.0,0.0,-0.99906255,0.0,0.04329001,0.81360576,0.0,0.55983661,0
0.04216004,0.0,0.99911087,0.0,1.0,0.0,-0.99911087,0.0,0.04216004,0.81402173,0.0,0.5595056,0
0.04103033,0.0,0.9991579,0.0,1.0,0.0,-0.9991579,0.0,0.04103033,0.8144372,0.0,0.55917421,0
0.03990089,0.0,0.99920364,0.0,1.0,0.0,-0.99920364,0.0,0.03990089,0.81485219,0.0,0.55884245,0
0.03877171,0.0,0.99924809,0.0,1.0,0.0,-0.99924809,0.0,0.03877171,0.81526668,0.0,0.55851031,0
0.0376428,0.0,0.99929126,0.0,1.0,0.0,-0.99929126,0.0,0.0376428,0.81568068,0.0,0.5581778,0
0.03651416,0.0,0.99933314,0.0,1.0,0.0,-0.99933314,0.0,0.03651416,0.81609419,0.0,0.55784491,0
0.0353858,0.0,0.99937373,0.0,1.0,0.0,-0.99937373,0.0,0.0353858,0.8165072,0.0,0.55751166,0
0.03425772,0.0,0.99941303,0.0,1.0,0.0,-0.99941303,0.0,0.03425772,0.81691972,0.0,0.55717803,0
0.03312991,0.0,0.99945105,0.0,1.0,0.0,-0.99945105,0.0,0.03312991,0.81733175,0.0,0.55684403,0
0.03200239,0.0,0.99948779,0.0,1.0,0.0,-0.99948779,0.0,0.03200239,0.81774328,0.0,0.55650966,0
0.03087515,0.0,0.99952325,0.0,1.0,0.0,-0.99952325,0.0,0.03087515,0.81815431,0.0,0.55617493,0
0.0297482,0.0,0.99955742,0.0,1.0,0.0,-0.99955742,0.0,0.0297482,0.81856485,0.0,0.55583983,0
0.02862153,0.0,0.99959032,0.0,1.0,0.0,-0.99959032,0.0,0.02862153,0.81897488,0.0,0.55550437,0
0.02749516,0.0,0.99962194,0.0,1.0,0.0,-0.99962194,0.0,0.02749516,0.81938443,0.0,0.55516854,0
0.02636909,0.0,0.99965228,0.0,1.0,0.0,-0.99965228,0.0,0.02636909,0.81979347,0.0,0.55483235,0
0.02524331,0.0,0.99968134,0.0,1.0,0.0,-0.99968134,0.0,0.02524331,0.82020201,0.0,0.55449579,0
0.02411783,0.0,0.99970912,0.0,1.0,0.0,-0.99970912,0.0,0.02411783,0.82061006,0.0,0.55415888,0
0.02299266,0.0,0.99973563,0.0,1.0,0.0,-0.99973563,0.0,0.02299266,0.8210176,0.0,0.55382161,0
0.02186778,0.0,0.99976087,0.0,1.0,0.0,-0.99976087,0.0,0.02186778,0.82142465,0.0,0.55348397,0
0.02074322,0.0,0.99978484,0.0,1.0,0.0,-0.99978484,0.0,0.02074322,0.82183119,0.0,0.55314599,0
0.01961896,0.0,0.99980753,0.0,1.0,0.0,-0.99980753,0.0,0.01961896,0.82223723,0.0,0.55280764,0
0.01849502,0.0,0.99982895,0.0,1.0,0.0,-0.99982895,0.0,0.01849502,0.82264277,0.0,0.55246894,0
0.01737139,0.0,0.99984911,0.0,1.0,0.0,-0.99984911,0.0,0.01737139,0.82304781,0.0,0.55212989,0
0.01624808,0.0,0.99986799,0.0,1.0,0.0,-0.99986799,0.0,0.01624808,0.82345234,0.0,0.55179048,0
0.01512509,0.0,0.99988561,0.0,1.0,0.0,-0.99988561,0.0,0.01512509,0.82385637,0.0,0.55145073,0
0.01400242,0.0,0.99990196,0.0,1.0,0.0,-0.99990196,0.0,0.01400242,0.8242599,0.0,0.55111062,0
0.01288008,0.0,0.99991705,0.0,1.0,0.0,-0.99991705,0.0,0.01288008,0.82466292,0.0,0.55077017,0
0.01175806,0.0,0.99993087,0.0,1.0,0.0,-0.99993087,0.0,0.01175806,0.82506543,0.0,0.55042936,0
0.01063637,0.0,0.99994343,0.0,1.0,0.0,-0.99994343,0.0,0.01063637,0.82546744,0.0,0.55008821,0
0.00951502,0.0,0.99995473,0.0,1.0,0.0,-0.99995473,0.0,0.00951502,0.82586894,0.0,0.54974672,0
0.00839399,0.0,0.99996477,0.0,1.0,0.0,-0.99996477,0.0,0.00839399,0.82626993,0.0,0.54940488,0
0.00727331,0.0,0.99997355,0.0,1.0,0.0,-0.99997355,0.0,0.00727331,0.82667042,0.0,0.54906269,0
0.00615296,0.0,0.99998107,0.0,1.0,0.0,-0.99998107,0.0,0.00615296,0.8270704,0.0,0.54872017,0
0.00503296,0.0,0.99998733,0.0,1.0,0.0,-0.99998733,0.0,0.00503296,0.82746987,0.0,0.5483773,0
0.0039133,0.0,0.99999234,0.0,1.0,0.0,-0.99999234,0.0,0.0039133,0.82786883,0.0,0.5480341,0
0.00279399,0.0,0.9999961,0.0,1.0,0.0,-0.9999961,0.0,0.00279399,0.82826728,0.0,0.54769055,0
0.00167503,0.0,0.9999986,0.0,1.0,0.0,-0.9999986,0.0,0.00167503,0.82866523,0.0,0.54734667,0
0.00055642,0.0,0.99999985,0.0,1.0,0.0,-0.99999985,0.0,0.00055642,0.82906266,0.0,0.54700245,0
-0.00056184,0.0,0.99999984,0.0,1.0,0.0,-0.99999984,0.0,-0.00056184,0.82945958,0.0,0.5466579,0
-0.00167974,0.0,0.99999859,0.0,1.0,0.0,-0.99999859,0.0,-0.00167974,0.82985598,0.0,0.54631301,0
-0.00279728,0.0,0.99999609,0.0,1.0,0.0,-0.99999609,0.0,-0.00279728,0.83025188,0.0,0.5459678,0
-0.00391446,0.0,0.99999234,0.0,1.0,0.0,-0.99999234,0.0,-0.00391446,0.83064726,0.0,0.54562225,0
-0.00503128,0.0,0.99998734,0.0,1.0,0.0,-0.99998734,0.0,-0.00503128,0.83104213,0.0,0.54527637,0
-0.00614773,0.0,0.9999811,0.0,1.0,0.0,-0.9999811,0.0,-0.00614773,0.83143649,0.0,0.54493016,0
-0.00726381,0.0,0.99997362,0.0,1.0,0.0,-0.99997362,0.0,-0.00726381,0.83183033,0.0,0.54458362,0
-0.00837952,0.0,0.99996489,0.0,1.0,0.0,-0.99996489,0.0,-0.00837952,0.83222366,0.0,0.54423675,0
-0.00949486,0.0,0.99995492,0.0,1.0,0.0,-0.99995492,0.0,-0.00949486,0.83261647,0.0,0.54388956,0
-0.01060982,0.0,0.99994371,0.0,1.0,0.0,-0.99994371,0.0,-0.01060982,0.83300877,0.0,0.54354205,0
-0.0117244,0.0,0.99993127,0.0,1.0,0.0,-0.99993127,0.0,-0.0117244,0.83340055,0.0,0.54319421,0
-0.0128386,0.0,0.99991758,0.0,1.0,0.0,-0.99991758,0.0,-0.0128386,0.83379181,0.0,0.54284605,0
-0.01395242,0.0,0.99990266,0.0,1.0,0.0,-0.99990266,0.0,-0.01395242,0.83418256,0.0,0.54249758,0
-0.01506585,0.0,0.9998865,0.0,1.0,0.0,-0.9998865,0.0,-0.01506585,0.83457279,0.0,0.54214878,0
-0.01617889,0.0,0.99986911,0.0,1.0,0.0,-0.99986911,0.0,-0.01617889,0.8349625,0.0,0.54179966,0
-0.01729155,0.0,0.99985049,0.0,1.0,0.0,-0.99985049,0.0,-0.01729155,0.83535169,0.0,0.54145022,0
-0.01840381,0.0,0.99983064,0.0,1.0,0.0,-0.99983064,0.0,-0.01840381,0.83574037,0.0,0.54110047,0
-0.01951567,0.0,0.99980955,0.0,1.0,0.0,-0.99980955,0.0,-0.01951567,0.83612852,0.0,0.54075041,0
-0.02062714,0.0,0.99978724,0.0,1.0,0.0,-0.99978724,0.0,-0.02062714,0.83651616,0.0,0.54040003,0
-0.02173821,0.0,0.9997637,0.0,1.0,0.0,-0.9997637,0.0,-0.02173821,0.83690327,0.0,0.54004934,0
-0.02284887,0.0,0.99973893,0.0,1.0,0.0,-0.99973893,0.0,-0.02284887,0.83728987,0.0,0.53969833,0
-0.02395913,0.0,0.99971294,0.0,1.0,0.0,-0.99971294,0.0,-0.02395913,0.83767594,0.0,0.53934702,0
-0.02506898,0.0,0.99968572,0.0,1.0,0.0,-0.99968572,0.0,-0.02506898,0.83806149,0.0,0.5389954,0
-0.02617843,0.0,0.99965729,0.0,1.0,0.0,-0.99965729,0.0,-0.02617843,0.83844652,0.0,0.53864347,0
-0.02728746,0.0,0.99962763,0.0,1.0,0.0,-0.99962763,0.0,-0.02728746,0.83883103,0.0,0.53829123,0
-0.02839607,0.0,0.99959675,0.0,1.0,0.0,-0.99959675,0.0,-0.02839607,0.83921502,0.0,0.53793869,0
-0.02950427,0.0,0.99956465,0.0,1.0,0.0,-0.99956465,0.0,-0.02950427,0.83959848,0.0,0.53758585,0
-0.03061205,0.0,0.99953134,0.0,1.0,0.0,-0.99953134,0.0,-0.03061205,0.83998141,0.0,0.5372327,0
